Campaign;Campaign ID;Avg. impr. freq. / user;Unique users
Hidra NCP Nagradna Igra Jun - Sep 2024 (DN) - CPC;21394215596;;
meralys_october_2024_youtube_cpm;21823267624;;
OMD_HR_OHC-OHCO_MultipleProducts_sonicareq22022_CF_18.03.2022_13.05.2022__GDN-consideration_EUR;19421371126;;
OMD_HR_OHC-PT_MultipleProducts_powerflosserq22023_CF_22.05.2023_15.07.2023_gdn_awareness;20175965439;;
PMAX_OMD_HR-EN_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare Prestige_8.10.-30.12.2024. P.MAX;21790125062;;
PMAX_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025.;23031771971;;
JGL Muzej farmacije TUR Jun - Aug 2024 (DN) - CPC;21367766349;;
JGL Aquamaris - Mikroplastika Feb - Mar 2023 (YT) - TrueView for Reach - CPM;19675352847;;
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;;
DIS_OMD_BA-EN_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_21.10.-24.12.2024.;21838643704;;
Hidra Equity - Ivica Kostelić May - June 2024 (DN) - CPM;21291105747;;
UHU BTS Aug - Sep 2025 (YT) - Bumper - CPM;22914435242;;
DG_OMD_HR-EN_MCC_MCC_Comforting_Soothers_NA_GOO_BRD_Avent Soothers 1.11.-31.12.;21864739114;;
PMAX_OMD_HR-HR_GB_OG_OneBladeBlades_OneBlade360Blades_RECMANOB_GOO_BRD_BLADES 6.8.-25.9.2024._P.MAX;21538836699;;
PMAX_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_SHAVERS_6.11.-20.12.2024.;21879752784;;
Molson Coors Hidra Promijeni perpektivu May - Aug 2022 (YT) - TrueView - CPV;19317405274;;
JGL Allergy April 2023 (DN) - CPC;19924948922;;
DG_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_DG_Consideration_1.11.-15.12.2025.;23214457857;;
VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22306114256;2.1;311,558
VID_OMD_BA-BS_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23163601191;;
jgl_zaposljavanje_october_2025_cross-network_pmax;23130287493;;
prolife_april_2024_youtube_cpm_reachmix_2.0;21174622543;;
OMD_HR_BEA-BEA_IPL_ lumeaq42022_CF_14.10.2022._15.12.2022._GDN_consideration_EUR;19421371141;;
PMAX_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OB Blades_PMAX_20.1.-20.2.2024.;20955353207;;
VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Teens_1.5.-15.6.;22489151010;;
OMD_BIH_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_GDN_performance_max;20768126847;;
JGL Reflustat Mar - Apr 2023 (YT) - TrueView for Reach - CPM;19813946770;;
UHU BTS Aug - Sep 2024 (YT) - Bumper - CPM;21632783655;;
Greška oneblade;20273573444;;
OMD_HR_MCC-MCC_InfantFeedingSolutions_aventq42023_CF_3.10.2023_30.11.2023_discovery;20618204326;;
reflustat_nov_2023_youtube_cpm;20781453773;;
vizols_october_2025_youtube_cpm;23121024417;;
WC NET Septičke jame Aug - Sep 2023. (DN) - CPC;20439207051;;
DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 16.6.-20.8.2025.;22679748705;;
DIS_OMD_BA-BS_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_Awareness_20.10.-31.12.2025.;23168792552;;
mpf_jan_2024_youtube_cpm_reachmix_2.0;20954345651;;
PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22850295323;;
OMD_HR_BEA-BEA_IPL_lumeaminiq12023_CF_02.01.2023_20.01.2023_GDN_consideration;19461774217;;
OMD_HR_OHC-PT_MultipleProducts_sfkq3_CF_15.9.2023_31.10.2023_GDN_awareness;20560027432;;
prolife_sept_2023_gdn_cpm;20585729510;;
mpf_oct_2023_youtube_cpm;20617151485;;
DG_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;23172997630;;
OMD_HRV_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_discovery_consideration;20733084450;;
OMD_HRV_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_gdn_consideration_rt;20743055221;;
DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11;23140104916;;
OMD_HR_OHC-PT_MultipleProducts_sonicareq12023_CF_20.02.2023_15.04.2023_GDN_awareness;19716472441;;
VID_OMD_HR-HR_GB_OG_OBBLD_ALL_RECMANOB_GOO_AUD_DES_OneBlade_YT_23.1.-18.4.2026.;23496452335;;
OMD_HR_OHC-OHCO_MultipleProducts_sonicareq22022_CF_25.03.2022_13.05.2022__GDN-purchase_EUR;19421371129;;
meralys_november_2023_youtube_cpm;20732929323;;
UHU BTS Aug - Sep 2023 (YT) - Reach Mix - CPM;20509516018;;
DG_OMD_HR-EN_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_05.06.-30.07..DEMAND GEN;21340501654;;
philips-greška;20642342765;;
DG_OMD_HR-HR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_INTIMATE_7.10.-30.11.2024.;21797173339;;
DG_OMD_HR-HR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.4.-15.6.;22453368902;;
DG_OMD_HR-EN_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare Prestige_13.06.-09.08.DEMAND GEN;21380907320;;
JGL Meralys Jan-Feb 2023 (YT) - TrueView for Reach - CPM;19319099942;;
JGL Muzej farmacije HR Jun - Sep 2023 (DN) - CPC;20225119835;;
DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Multigroom_DG_15.4-4.6.2024.;21190851515;;
OMD_HR_BRAND-BRAND_CrossProduct_philipsq22023_CF_01.06.2023_30.06.2023_gdn_consideration;20226781199;;
OMD_SRB_BEA-BEA_IPL_lumeaminiq12023_CF_02.01.2023_20.01.2023_GDN_consideration;19461829096;;
Hidra Equity II - Ivica Kostelić Sept - Oct 2024 (DN) - CPM;21733009420;;
Awareness_CPM_Croatia_GoogleAds_Hidra_EquityI-GDN-April-July2025;22429120937;;
JGL Muzej farmacije TUR Jul - Aug 2025 (DN) - CPC;22735542698;;
Škoda Gume Oct - Dec 2025 (PMAX) - CPA;23156041838;;
Škoda Superb May-Jun 2025 (DG) - CPC;22553033214;;
POR-Porsche-Škoda-Enyaq-GVideo-NoLink-views-TOP-GEN-cro-HR-17052023-01062023;20158176190;;
POR-Porsche-Volkswagen-Amarok-GVideo-NoLink-views-TOP-GEN-cro-HR-26062023-09072023;20307735750;;
Škoda 130 godina Nov - Dec 2025 (GDN) - CPC;23240403490;;
GDN - VW - Amarok Style plus - Traffic - 14062024-27062024;21377304471;;
Volkswagen Zupčasti remen Oct - Dec 2025 (PMAX) - CPA;23190909996;;
POR-Porsche-Škoda-Enyaq-GDN-NoLink-traffic-TOP-GEN-cro-HR-17052023-01062023;20158153609;;
202410//Weisser Riese//Re-imagine Scent/Aromatherapy//Laundry Monster//video//Trueview;21790284451;;
Volkswagen Tayron - April/May 2025 (PMAX) - CPA;22421702528;;
GDN-Cupra-Formentor_nastavak_2024-reach-09122024-27122024 RMKT;22000201893;;
Volkswagen PHEV Sep - Oct 2025 (DG) - CPC;22999073400;;
GDN-Cupra-Formentor_2024-reach-05072024-25082024;21442163015;;
[2024 - 06] Leads - Longi;21402186701;;
Volkswagen PHEV Sep - Oct 2025 (YT) - CPM;23005360310;;
Display-9;20743066932;;
audio test;20556166514;;
POR-Porsche-Seat-SUVs-GVideo-NoLink-views-TOP-GEN-cro-HR-24052023-02062023 - 20sec;20179370783;;
POR-Porsche-Seat-SUVs-GDN-NoLink-traffic-BOT-RTG-cro-HR-07062023-18062023 - rmkt;20257851724;;
POR-Porsche-Volkswagen-Akcija_zima-GDN-NoLink-traffic-TOP-GEN-cro-HR-24112023-03122023;20803627172;;
Volkswagen Akumulator Nov - Dec 2025 (DG) - CPC;23242081674;;
Škoda 130 godina Nov - Dec 2025 (YT) Efficient reach - CPM;23236016321;;
GDN-Porsche-Škoda-Leasing rate-Karoq-17062024-17072024 #3;21403363651;;
GDN-Porsche-Škoda-Leasing rate-Scala-17062024-17072024;21388670836;;
Volkswagen Tayron - April/May 2025 (DG) - CPC;22414635975;;
POR-Porsche-Cupra-Formentor-GDN-NoLink-traffic-TOP-GEN-cro-HR-24032023-09042023;19868379723;;
[2023 - 08] Jesenska kampanja - YT;20507294374;;
Seat Gume Oct - Dec 2025 (PMAX) - CPA;23151243997;;
Cupra Formentor PHEV - May - Jun 2025 (PMAX) - CPA;22596409384;;
Energycom Jan - Dec 2026 - Performance Max;22153504496;;
Test;20965342239;;
Volkswagen Akumulator Nov - Dec 2025 (PMAX) - CPA;23247133613;;
GDN - Cupra Leon 2024 - Traffic RMKT - 26072024-30092024;21499435119;;
[2024 - 5] Dizalice topline Leads 2;21258872580;;
Škoda Servisni paketi - Metlice Apr - May 2025 (DG) - CPC;22397389919;;
Seat Metlice Oct - Dec 2025 (PMAX) - CPA;23146691471;;
Škoda Kodiaq May-Jun 2025 (YT) - CPM;22559093276;;
GDN - Cupra Terramar 2024 - Traffic - 31102024-24112024;21857867190;;
POR-Porsche-Cupra-Leon-GDN-NoLink-traffic-TOP-GEN-cro-HR-05042023-16042023 - rmkt;19934380018;;
[2024 - 2] Traffic;20991957527;;
[2024 - 3] Leads;21107885884;;
Škoda Gume Mar - Apr 2025 (PMAX) - CPA;22354172118;;
GDN - Born - Državni poticaji - Reach - 15032024-24032024;21098137098;;
Weiser greška;21786379628;;
Gvideo/YouTube - AE Boost - Video views - 29022024-09032024;21063289154;;
POR-Porsche-Seat-SUVs-GDN-NoLink-reach-TOP-GEN-cro-HR-24052023-02062023;20182446463;;
POR-Porsche-Volkswagen-VW_poticaji-GDN-NoLink-traffic-TOP-GEN-cro-HR-15112023-24112023;20777980210;;
GDN - Škoda - Poticaji nastavak - Traffic - 15042024-19042024;21185930386;;
Škoda Octavia Dec 2025 (YT) - Efficient Reach - CPM;23358399088;;
Škoda Superb PHEV August 2025 (DG) - CPC;22841776748;;
POR-Porsche-Seat-SUV_4_zimske_gume-GDN-NoLink-traffic-TOP-GEN-cro-HR-29092023-28092023;20596126445;;
GDN - VW - T Cross - Traffic - 25032024-07042024;21122979261;;
Seat Zupčasti remen Oct - Dec 2025 (DG) - CPC;23177785397;;
Škoda Elroq Apr - May 2025 (YT) - Reach Mix - CPM;22470418028;;
Škoda Metlice Oct - Dec 2025 (PMAX) - CPA;23160594388;;
Volkswagen AE Boost March 2025 (YT) - Bumper - CPM;22302962088;2.5;857,473
Volkswagen Servisni paketi - Ulje Apr - May 2025 (DG) - CPC;22418687457;;
POR-Porsche-Cupra-Formentor-GVideo-NoLink-views-TOP-GEN-cro-HR-07042023-14042023 - rmkt;19896297833;;
GDN-Porsche-Škoda-Leasing rate-Kamiq-17062024-17072024;21378149646;;
Škoda Akumulator Nov - Dec 2025 (DG) - CPC;23242272630;;
Seat Metlice Apr - May 2025 (DG) - CPC;22379011626;;
Škoda Elroq Apr - May 2025 (DG) - CPC;22470193148;;
OLV_Bumper 6sec_SMM_Dodgeball_Cold_Wash - non-skippable;20106166921;;
Škoda Servisni paketi - Ulje Apr - May 2025 (DG) - CPC;22425339566;;
Volkswagen Gume Mar - Apr 2025 (PMAX) - CPA;22364219464;;
GDN-Cupra-Formentor_nastavak_2024-reach-09122024-27122024;22010431900;;
Weiser kopija;21786379868;;
GDN - VW - Multivan - Traffic - 30042024-14052024;21257072761;;
Cupra Formentor PHEV II - May 2025 (DG) - CPC;22536061637;;
Škoda Superb PHEV August 2025 (YT) - CPM;22845574717;;
POR-Porsche-Škoda-Brand_kampanja-GDN-NoLink-traffic-TOP-GEN-cro-HR-27062023-13072023;20317209593;;
POR-Porsche-Seat-SUV_4_zimske_gume-GVideo-NoLink-views-TOP-GEN-cro-HR-18092023-28092023;20589985080;;
GDN - Cupra Leon 2024 - Reach - 26072024-31082024;21509597644;;
Energycom New Creatives Jun - Jul 2025 (DN) - CPC;22650248377;;
[2024 - 5] Dizalice topline Leads;21258693585;;
Škoda Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22391002215;;
202404//Weisser Riese//Mileage RL 2023 - Dodgeball Cold Water//Mileage RL 2023 - Dodgeball Cold Water//video//Trueview;21160526617;;
202404//Weisser Riese//Mileage RL 2023 - Dodgeball Cold Water//Mileage RL 2023 - Dodgeball Cold Water//video//Bumper;21160526635;;
Energycom Sep - Oct 2024 (DG) - CPC;21731456802;;
Seat Ulje Apr - May  2025 (PMAX) - CPA;22379138871;;
GDN-Porsche-Škoda-Leasing rate nastavak-Kamiq-19072024-05082024;21484213355;;
POR-Porsche-Cupra-Born-GVideo-NoLink-views-TOP-GEN-cro-HR-21112023-30112023;20798003485;;
YT - Cupra Terramar 2024 - View's - 31102024-24112024;21874551119;;
Energycom New Creatives Jun - Jul 2025 - Performance Max;22646649812;;
Youtube/Gvideo - Seat Ibiza - Reach - 18032024-31032024;21115085743;;
Volkswagen Metlice Oct - Dec 2025 (PMAX) - CPA;23161207339;;
YT - Formentor posebni popusti - Views - 17042024-28042024;21209387236;;
202506//Weisser Riese//Re-imagine Scent_Deo Fresh//Laundry Monster//video//Trueview;22623626124;;
Volkswagen Gume Oct - Dec 2025 (DG) - CPC;23160958240;;
POR-Porsche-Cupra-Leon-GVideo-NoLink-reach-TOP-GEN-cro-HR-24032023-30032023;19876328072;;
GDN - Formentor posebni popusti nastavak - Reach - 17052024-02062024 final;21304173349;;
Volkswagen Gume Mar - Apr 2025 (DG) - CPC;22360534505;2.8;327,603
Škoda Kodiaq PHEV August 2025 (DG) - CPC;22836207357;;
GDN-Porsche-Škoda-Leasing rate-Karoq-17062024-17072024;21388731244;;
Cupra Formentor Jul - Aug 2025 (YT) - CPM;22779402390;;
Cupra Formentor PHEV II - May 2025 (PMAX) - CPA;22539651838;;
POR-Porsche-Cupra-Rosalia-Formentor-GDN-NoLink-traffic-TOP-GEN-cro-HR-14122023-24122023;20858297670;;
Energycom Jan - Feb 2025 (DN) - CPC;22153504697;4.8;776,845
Seat Metlice Oct - Dec 2025 (DG) - CPC;23151051484;;
GDN-Porsche-Škoda-Leasing rate nastavak-Scala-19072024-05082024;21484213127;;
GDN-Porsche-Škoda-Leasing rate-Kamiq-17062024-17072024 #3;21399279584;;
Cupra Terramar Oct 2025 (YT) - Efficient reach;23155724081;;
AUDIO -POR-Porsche-Cupra-Born-GVideo-NoLink-reach-TOP-GEN-cro-HR-21112023-30112023;20787770316;;
Seat Akumulator Nov - Dec 2025 (PMAX) - CPA;23231650448;;
POR-Porsche-Cupra-Rosalia-Formentor-GVideo-NoLink-reach-TOP-GEN-cro-HR-14122023-24122023;20887226344;;
POR-Porsche-Cupra-Formentor-GDN-NoLink-traffic-TOP-GEN-cro-HR-04042023-13042023 - rmkt;19928463080;;
[2023 - 12] Xmas campaign reach;20877722795;;
Seat Ulje Apr - May 2025 (DG) - CPC;22379063754;;
VW - ID FAMILY - VIDEO VIEWS - 06/23;20267264542;;
GDN - VW Tiguan - Traffic - 06052024-19052024;21264817817;;
Volkswagen AE Boost March 2025 (DN) - CPC;22306588951;5;772,943
Volkswagen AE Boost March 2025 (DG) - CPC;22296172251;5;437,274
GDN-Porsche-Škoda-Leasing rate nastavak-Karoq-19072024-05082024;21477862071;;
Škoda Kodiaq PHEV August 2025 (YT) - CPM;22845894406;;
GDN - Škoda - Novi Kodiaq - Traffic - 06062024-26062024;21354766779;;
Seat Gume Oct - Dec 2025 (DG) - CPC;23141475096;;
POR-Porsche-Volkswagen-Tiguan_Allspace-GDN-NoLink-traffic-BOT-RTG-cro-HR-16062023-29062023 - rmkt;20248827354;;
Cupra BEV - Poticaji - Oct 2025 (DN) - CPC;23074947492;;
Cupra Formentor Jul - Aug 2025 (DG) - CPC;22779402381;;
POR-Porsche-Škoda-Škoda_Poticaji-GDN-NoLink-traffic-TOP-GEN-cro-HR-09112023-18112023;20757553583;;
202410//Weisser Riese//Re-imagine Scent/Aromatherapy//Laundry Monster//video//Bumper;21779950440;;
GDN-Porsche-Škoda-Leasing rate-Karoq-17062024-17072024 #2;21396199895;;
GDN-Porsche-Škoda-Leasing rate-Scala-17062024-17072024 #2;21389866464;;
VWG - ID.BUZZ - YOUTUBE - 03/23;19768159413;;
POR-Porsche-Seat-Enyaq-GVideo-NoLink-reach-TOP-GEN-cro-HR-17052023-01062023;20152219651;;
POR-Porsche-Seat-Enyaq-GDN-NoLink-traffic-TOP-GEN-cro-HR-17052023-01062023;20152212859;;
Seat Gume Mar - Apr 2025 (PMAX) - CPA;22375110178;;
Greška;22421856224;;
POR-Porsche-Volkswagen-Lager_akcija-GVideo-NoLink-views-TOP-GEN-cro-HR-05092023-15092023;20516848512;;
Volkswagen PHEV Jun-Aug 2025 (DG) - CPC;22719192229;;
GDN - Cupra Ateca Tribe - Reach - 07062024 - 21062024 #2;21366013864;;
Volkswagen Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22391080746;;
Volkswagen Servisni paketi - Metlice Apr - May 2025 (DG) - CPC;22391036373;;
Energycom Oct - Nov 2024 (DN) - CPC;21864292960;;
POR-Porsche-Škoda-Škoda_Poticaji_B-GDN-NoLink-traffic-TOP-GEN-cro-HR-22112023-03122023;20802112453;;
test;20726976713;;
[2024 - 8] Awareness;21527110504;;
Seat Gume Mar - Apr 2025 (DG) - CPC;22371337385;2.9;196,021
GDN - Škoda - Poticaji - Traffic - 26032024-08042024;21133344649;;
POR-Porsche-Cupra-Leon-GVideo-NoLink-views-TOP-GEN-cro-HR-24032023-12042023;19868640153;;
GDN - VW - Caddy van - Traffic - 30042024-14052024;21253176881;;
GDN - Seat Ateca Fuerte - Reach - 31052024-13062024;21346935250;;
Seat Metlice Apr - May 2025 (PMAX) - CPA;22389011644;;
YT - Škoda - Novi Kodiaq - View's - 06062024-26062024;21357995664;;
YT-Cupra-Formentor_2024-views-26082024-15092024;21628033350;;
OLV_Trueview 15sec_SMM_Dodgeball_Cold_Wash - non-skippable;20102192348;;
GDN - VW - Passat Launch - Reach - 11062024-24062024;21362819987;;
[2024 - 2] Traffic;20985132717;;
Energycom Sep - Nov 2024 - Performance Max;21741732697;;
GDN-Porsche-Škoda-Leasing rate-Kamiq-17062024-17072024 #2;21389866689;;
Cupra Terramar Oct 2025 (DN) - CPM;23160674803;;
[2023 -11] Traffic - dizalice;20806097728;;
GDN - Seat Ibiza - Reach - 18032024-31032024;21110997080;;
POR-Porsche-Volkswagen-Lager_akcija-GDN-NoLink-traffic-TOP-GEN-cro-HR-05092023-15092023;20521526138;;
GDN - AE boost - Traffic - 01022024-11022024;20989705916;;
GDN-Porsche-Škoda-Leasing rate-Scala-17062024-17072024 #3;21403363813;;
Škoda Gume Mar - Apr 2025 (DG) - CPC;22364219038;3.1;284,849
Seat Ibiza&Arona Hola Jan-Feb 2026 (YT) - Efficient reach;23472324931;;
Volkswagen PHEV Jun-Aug 2025 (YT) - Reach Mix - CPM;22718937352;;
Volkswagen Tayron - April/May 2025 (YT) - Reach Mix - CPM;22415374749;;
GDN - Golf 2nd flight - reach - 16092024-29092024;21701175083;;
Škoda Zupčasti remen Oct - Dec 2025 (PMAX) - CPA;23196338093;;
GDN - Cupra Ateca Tribe - Reach - 07062024 - 21062024;21366004456;;
GDN-Cupra-Terramar_2025-traffic-13012025-31012025;22117372783;7.3;789,186
YT-Cupra-Terramar_2025-view's-23012025-31012025 Formentor;22107432864;2.6;201,865
GDN - Formentor posebni popusti - Traffic - 04042024-17042024;21157108259;;
POR-Porsche-Seat-SUVs-GVideo-NoLink-views-TOP-GEN-cro-HR-03062023-02062023 - 5sec Tarraco;20174598882;;
YT-Cupra-Terramar_2025-view's-13012025-22012025;22107423483;;
202506//Weisser Riese//Re-imagine Scent_Deo Fresh//Laundry Monster//video//Bumper;22623704862;;
Škoda Servisni paketi - Ulje Apr - May 2025 (PMAX) - CPA;22428892444;;
Škoda Elroq Apr - May 2025 (PMAX) - CPA;22463831946;;
Cupra Formentor PHEV - May - Jun 2025 (YT) - CPM;22596525244;;
POR-Porsche-Volkswagen-id.3-GDN-NoLink-traffic-TOP-GEN-cro-HR-18092023-28092023;20557360311;;
POR-Porsche-Volkswagen-Tiguan_Allspace-GDN-NoLink-traffic-TOP-GEN-cro-HR-22052023-15062023;20154399105;;
Seat Zupčasti remen Oct - Dec 2025 (PMAX) - CPA;23172967626;;
GDN - Golf 1st flight - reach - 05072024-18072024;21452948626;;
PMAX - Škoda - Novi Škoda Superb - Conversion - 13092024-04112024;21701320267;;
Volkswagen Transporter Apr-May 2025 (YT) - Reach Mix - CPM;22402283892;;
Volkswagen PHEV Sep - Oct 2025 (PMAX) - CPA;23005255190;;
Reach Mix Greška;22425377992;;
[2023 - 12] Xmas sales campaign;20858181074;;
Youtube/Gvideo Audio - Seat Ibiza - Reach - 18022024-31032024;21104932491;;
POR-Porsche-Škoda-Brand_kampanja-GVideo-NoLink-views-TOP-GEN-cro-HR-27062023-13072023-;20321888554;;
Volkswagen Gume Oct - Dec 2025 (PMAX) - CPA;23161140631;;
GDN - AE Boost - Traffic - 26022024-06032024;21053835743;;
POR-Porsche-Cupra-Born-GDN-NoLink-traffic-TOP-GEN-cro-HR-21112023-30112023;20798068681;;
Cupra Formentor PHEV - May - Jun 2025 (DG) - CPC;22586352378;;
YT - Golf 2nd flight - views - 16092024-29092024;21704914543;;
Volkswagen Zupčasti remen Oct - Dec 2025 (DG) - CPC;23200358572;;
Škoda Superb May-Jun 2025 (YT) - CPM;22553114580;;
Škoda Metlice Oct - Dec 2025 (DG) - CPC;23156094650;;
GDN - Formentor posebni popusti nastavak - Reach - 17052024-02062024;21304087621;;
Cupra Formentor PHEV - Mar-Apr 2025 (DG) - CPC;22359572836;4.9;375,118
[2023 - 08] Jesenska kampanja;20501896697;;
VW - ID FAMILY - CLICKS - 06/23;20257807830;;
Gvideo/YouTube - Tarraco AO - Reach - 20022024-31052024;21046391941;;
Škoda Gume Oct - Dec 2025 (DG) - CPC;23155974167;;
Škoda Zupčasti remen Oct - Dec 2025 (DG) - CPC;23196329174;;
POR-Porsche-Volkswagen-id.3-GVideo-NoLink-views-TOP-GEN-cro-HR-18092023-28092023;20563347530;;
Volkswagen AE Boost March 2025 (YT) - VVC - CPV;22313291011;3.5;784,164
POR-Porsche-Cupra-Formentor-GVideo-NoLink-views-TOP-GEN-cro-HR-24032023-06042023;19868232909;;
Volkswagen Servisni paketi - Ulje Apr - May 2025 (PMAX) - CPA;22428809467;;
GDN - Tarraco - Reach - 20022024-31052024;21039623494;;
POR-Porsche-Seat-SUVs-GDN-NoLink-traffic-TOP-GEN-cro-HR-01062023-18062023;20174565291;;
GDN-Cupra-Formentor_2024-traffic-RMKT-05072024-30092024;21448152140;;
Cupra Range Dec 2025 (GDN) - CPM;23386389997;;
YT-Cupra-Terramar_2025-view's-13012025-22012025;22113707264;2.9;201,489
POR-Porsche-Volkswagen-Amarok-GDN-NoLink-traffic-TOP-GEN-cro-HR-26062023-09072023;20317274533;;
Volkswagen Transporter Apr-May 2025 (DN) - CPC;22408558319;;
POR-Porsche-Seat-SUVs-GVideo-NoLink-views-TOP-GEN-cro-HR-03062023-02062023 - 5sec Ateca;20174580882;;
Seat Akumulator Nov - Dec 2025 (DG) - CPC;23231650544;;
Škoda Kodiaq May-Jun 2025 (DG) - CPC;22562758033;;
Škoda Akumulator Nov - Dec 2025 (PMAX) - CPA;23247325415;;
POR-Porsche-Škoda-Brand_kampanja-GDN-NoLink-traffic-BOT-RTG-cro-HR-07072023-13072023 - RMKT;20324716243;;
POR-Porsche-Cupra-Leon-GDN-NoLink-traffic-TOP-GEN-cro-HR-24032023-09042023;19876989595;;
Cupra Formentor PHEV - Mar-Apr 2025 (PMAX) - CPA;22359900703;;
Volkswagen Metlice Oct - Dec 2025 (DG) - CPC;23156738063;;
Energycom March 2025 (YT) - Reach Mix 2.0;22296132423;3.2;1,039,111
[2023 -11] Traffic - elektrane;20795801028;;
POR-Porsche-Cupra-Rosalia-Formentor-GVideo-NoLink-views-TOP-GEN-cro-HR-14122023-24122023;20861786853;;
202310//Somat Excellence Gel//15sec//CPM//W25-54//Trueview 15sec;20698263308;;
GDN_GDN_Range_nd_Bosch Kuhaj zdravo_Promocija_HR;21975804918;11.1;962,522
202301//Perwoll Rethink Fashion Trueview//15 sec//CPM//W 25-54;19537300052;;
Demand_Gen_Cooking_CookingRange_2025_Pecniceiploce_HR;23063936142;;
Perwoll Glam Bumper//6 sec//CPM//W 25-54;21120983915;;
202406//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview;21397078011;;
202408//Bref//SVR Core Power Active 24_7//Easier Way campaign//video//Bumper/Female;21915258844;;
GDN_GDN_Refrigeration_Fridges_XXL_Hladnjaci_2023_HR_EUR;20077040553;;
202310//Trueview//15sec//CPM//W25-54;20743748061;;
202501//Bref//Power Active RL 24//Easier Way campaign//video//Bumper//ALL25-34withkids;22149196223;1.7;259,500
202210//Gliss//Gliss 7sec Treatment//Gliss 7sec Treatment 2022;19403576787;;
202503//Bref//TWC Cat Growth CX 24//Consumption campaign//video//Bumper;22326129339;2;509,308
202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Trueview;22642352104;;
202310//OLV Syoss Oleo Intense Masterbrand 15s – OLV//Trueview 15sec;20761582954;;
GDN_GDN_LaundryCare_Dryers_Sušilice_2022__HR_EUR;19460875142;;
202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//Bumper;22629474629;;
202501//Bref//Power Active RL 24//Easier Way campaign//video//Trueview//ALL25-34withkids;22142822613;1.9;220,306
202507//Bref//Power Active RL 24//Easier Way campaign//video//Bumper;22794974865;;
202404//Gliss//Gliss Brand Support 2024 (SKMB)//Relaunch Gliss Shampoo 2024//video//Bumper;21173936534;;
GDN_GDN_LaundryCare_WashingMachines_Perilice_Sušilice_2024_HR_EUR;21717160453;;
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//All25-34 no kids;22082474532;1.7;493,524
202407//Perwoll//Glam 2024//RethinkNew//video//Bumper;21515901590;;
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//All25-34 no kids;22082441424;1.7;381,976
202302//Gliss Split Hair Miracle Launch 2020//Bumper//6sec//CPM//W20-59;19663027414;;
202401//Gliss//Gliss Night Elixir Launch 2023//Launch Gliss Night Elixir 2023//video//Bumper;20913778683;;
202501//Bref//Power Active RL 24//Easier Way campaign//video//Trueview//F35-54withkids;22142822616;1.9;235,319
202307//Perwoll Rethink Fashion Trueview//15 sec//CPM//W 25-54;20325954383;;
