Window_Start,Window_End,Account_ID,Account_Name,Campaign_ID,Campaign,Brand,Type,Target,Bid_Strategy,Cost,Impressions,Reach,Avg_Frequency
2025-02-05,2025-05-06,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22088623607,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W35-54 with kids,Somat,YouTube Bumper,65+ | All,tCPM,371.133344,280970,215781,1.335140721
2025-02-12,2025-05-13,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,5727.905997,2636174,952180,3.249044298
2025-02-12,2025-05-13,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082424657,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W35-54 with kids,Somat,YouTube Non-Skip,65+ | All,tCPM,391.006441,162454,134379,1.265413495
2025-02-12,2025-05-13,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082441424,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//All25-34 no kids,Somat,YouTube Non-Skip,65+ | All,tCPM,392.770546,170005,162406,1.171009692
2025-02-12,2025-05-13,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,3830.866095,3235563,1155923,3.054054639
2025-02-12,2025-05-13,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082474532,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//All25-34 no kids,Somat,YouTube Bumper,65+ | All,tCPM,260.818331,228750,202413,1.205826701
2025-02-12,2025-05-13,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22088623607,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W35-54 with kids,Somat,YouTube Bumper,65+ | All,tCPM,260.754788,197751,167224,1.209736641
2025-02-19,2025-05-20,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6058.15391,2784954,966551,3.383552446
2025-02-19,2025-05-20,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082424657,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W35-54 with kids,Somat,YouTube Non-Skip,65+ | All,tCPM,224.173739,93776,87923,1.113201324
2025-02-19,2025-05-20,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082441424,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//All25-34 no kids,Somat,YouTube Non-Skip,65+ | All,tCPM,225.945104,97963,99563,1.094251881
2025-02-19,2025-05-20,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4055.584343,3406041,1166922,3.185406565
2025-02-19,2025-05-20,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082474532,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//All25-34 no kids,Somat,YouTube Bumper,65+ | All,tCPM,150.117109,130198,123678,1.12104012
2025-02-19,2025-05-20,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22088623607,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W35-54 with kids,Somat,YouTube Bumper,65+ | All,tCPM,149.904733,113588,104329,1.111052536
2025-02-26,2025-05-27,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6357.338817,2916543,979122,3.500585218
2025-02-26,2025-05-27,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082424657,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W35-54 with kids,Somat,YouTube Non-Skip,65+ | All,tCPM,59.336235,25056,25272,1.03220956
2025-02-26,2025-05-27,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082441424,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//All25-34 no kids,Somat,YouTube Non-Skip,65+ | All,tCPM,59.32522,25780,27656,1.023611513
2025-02-26,2025-05-27,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4278.952143,3569828,1176846,3.309837481
2025-02-26,2025-05-27,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082474532,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//All25-34 no kids,Somat,YouTube Bumper,65+ | All,tCPM,39.299595,34351,34123,1.064326114
2025-02-26,2025-05-27,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22088623607,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W35-54 with kids,Somat,YouTube Bumper,65+ | All,tCPM,39.079947,29701,28572,1.057713846
2025-03-05,2025-06-03,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6404.622231,2934568,981549,3.513604517
2025-03-05,2025-06-03,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4337.560893,3589959,1171204,3.346679998
2025-03-12,2025-06-10,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6413.730315,2904303,983354,3.472526679
2025-03-12,2025-06-10,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4338.990813,3563766,1169508,3.329332506
2025-03-19,2025-06-17,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6419.062166,2885045,993262,3.418612612
2025-03-19,2025-06-17,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4345.368706,3549922,1179387,3.294753122
2025-03-26,2025-06-24,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6461.536704,2891938,1019743,3.341725317
2025-03-26,2025-06-24,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4354.260223,3542313,1199923,3.237216888
2025-04-02,2025-07-01,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6503.12021,2908186,1047940,3.276092143
2025-04-02,2025-07-01,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4364.845164,3535087,1216984,3.193151266
2025-04-09,2025-07-08,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,6396.108646,2863733,1063108,3.182699218
2025-04-09,2025-07-08,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,4277.624649,3470441,1229265,3.109719222
2025-04-16,2025-07-15,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,5901.259521,2640789,1033446,3.023661614
2025-04-16,2025-07-15,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,3943.537476,3196999,1189134,2.965465625
2025-04-23,2025-07-22,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,5399.144063,2413032,996347,2.869747186
2025-04-23,2025-07-22,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,3607.624673,2918578,1139317,2.829128329
2025-04-30,2025-07-29,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,4906.968551,2195435,959412,2.713853902
2025-04-30,2025-07-29,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,3272.858338,2641179,1087432,2.688155213
2025-05-07,2025-08-05,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,4407.995068,1966513,912346,2.552053716
2025-05-07,2025-08-05,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,2937.075166,2355696,1025171,2.543360083
2025-05-14,2025-08-12,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,3906.961435,1742630,866714,2.378115503
2025-05-14,2025-08-12,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,2600.507763,2079747,968568,2.378571252
2025-05-21,2025-08-19,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,3409.698131,1518725,811364,2.208537722
2025-05-21,2025-08-19,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,2264.836678,1809753,907228,2.209654023
2025-05-28,2025-08-26,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,2943.536348,1313082,752859,2.051142379
2025-05-28,2025-08-26,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,1930.439301,1549689,840079,2.045667134
2025-06-04,2025-09-02,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,2491.144375,1114798,692420,1.891092112
2025-06-04,2025-09-02,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,1602.621201,1298557,768453,1.876918953
2025-06-11,2025-09-09,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,1982.701226,896875,613664,1.722136218
2025-06-11,2025-09-09,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,1269.621433,1042049,682247,1.70278213
2025-06-18,2025-09-16,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,1477.532963,673253,519210,1.526667437
2025-06-18,2025-09-16,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,931.128971,769492,568613,1.508241985
2025-06-25,2025-09-23,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,934.44882,429400,391546,1.294683128
2025-06-25,2025-09-23,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,589.431198,489622,424503,1.289889589
2025-07-02,2025-09-30,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082345952,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54,Somat,YouTube Non-Skip,65+ | All,tCPM,393.896913,182654,195920,1.094181298
2025-07-02,2025-09-30,611-267-3615,CEE//HR//L//ADW//Disburdening//Somat,22082451351,202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54,Somat,YouTube Bumper,65+ | All,tCPM,246.058927,212806,215118,1.105644344
2025-01-01,2025-04-01,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,4821.535429,1737096,777594,2.523339943
2025-01-01,2025-04-01,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,4820.82816,1562275,736126,2.421335478
2025-01-01,2025-04-01,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,4823.246059,1638295,751082,2.536263684
2025-01-08,2025-04-08,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,5280.944772,1894257,797622,2.670545697
2025-01-08,2025-04-08,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,5285.876303,1713452,766772,2.551128628
2025-01-08,2025-04-08,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,5286.752004,1794861,785686,2.662799133
2025-01-15,2025-04-15,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,5721.3923,2042472,815824,2.803906235
2025-01-15,2025-04-15,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,5735.389719,1859056,790024,2.685710814
2025-01-15,2025-04-15,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,5734.480297,1946571,818061,2.777278223
2025-01-22,2025-04-22,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,5843.044346,2058094,800731,2.866930342
2025-01-22,2025-04-22,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,5863.316211,1896275,786349,2.759310433
2025-01-22,2025-04-22,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,5848.692893,1979147,817135,2.841632044
2025-01-29,2025-04-29,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,5819.22902,2046675,765722,2.97175215
2025-01-29,2025-04-29,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,5852.230402,1902112,756174,2.888614261
2025-01-29,2025-04-29,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,5833.991026,1985905,811918,2.887800246
2025-02-05,2025-05-06,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,5720.521745,2005640,718976,3.09458452
2025-02-05,2025-05-06,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,5749.906617,1884358,701642,3.100169317
2025-02-05,2025-05-06,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,5715.001733,1965577,801726,2.922221557
2025-02-12,2025-05-13,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,5262.375683,1826022,663989,3.021464211
2025-02-12,2025-05-13,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,5289.285581,1728085,669362,2.971605798
2025-02-12,2025-05-13,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,5260.563795,1798181,766105,2.791728288
2025-02-19,2025-05-20,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,4808.91108,1656979,599733,3.003581594
2025-02-19,2025-05-20,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,4836.008545,1578601,639613,2.830513138
2025-02-19,2025-05-20,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,4807.537365,1634910,728483,2.66248629
2025-02-26,2025-05-27,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,4358.097921,1501953,530152,3.04878035
2025-02-26,2025-05-27,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,4382.228892,1437439,609445,2.698199181
2025-02-26,2025-05-27,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,4359.01056,1488298,694136,2.540335035
2025-02-26,2025-05-27,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22592916878,202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Trueview,Persil,YouTube Non-Skip,65+ | All,tCPM,596.445639,276699,162842,1.864322472
2025-02-26,2025-05-27,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22592918381,202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Bumper,Persil,YouTube Bumper,65+ | All,tCPM,268.266596,202633,137030,1.492074728
2025-03-05,2025-06-03,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,3917.350875,1355302,488892,2.965796127
2025-03-05,2025-06-03,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,3937.773669,1299738,581506,2.551885965
2025-03-05,2025-06-03,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,3916.744167,1343576,664026,2.395577884
2025-03-05,2025-06-03,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22592916878,202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Trueview,Persil,YouTube Non-Skip,65+ | All,tCPM,1569.523792,727710,321385,2.456032484
2025-03-05,2025-06-03,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22592918381,202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Bumper,Persil,YouTube Bumper,65+ | All,tCPM,830.168351,630109,341767,1.863257717
2025-03-12,2025-06-10,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22126220538,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant,Persil,YouTube Non-Skip,65+ | All,tCPM,3470.630852,1194245,456327,2.796862776
2025-03-12,2025-06-10,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22132437335,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman,Persil,YouTube Non-Skip,65+ | All,tCPM,3487.330066,1147919,544093,2.404826013
2025-03-12,2025-06-10,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22136208178,202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple,Persil,YouTube Non-Skip,65+ | All,tCPM,3470.566447,1187229,621110,2.265468275
2025-03-12,2025-06-10,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22592916878,202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Trueview,Persil,YouTube Non-Skip,65+ | All,tCPM,2529.204941,1174239,457527,2.775558601
2025-03-12,2025-06-10,284-348-0597,CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil,22592918381,202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Bumper,Persil,YouTube Bumper,65+ | All,tCPM,1384.57402,1047939,478614,2.214063943
